Date,Value,Unit
05/03/2024 09:30,154,kWh
05/03/2024 10:00,145.8,kWh
05/03/2024 10:30,141.8,kWh
05/03/2024 11:00,147.4,kWh
05/03/2024 11:30,142.8,kWh
05/03/2024 12:00,140.2,kWh
05/03/2024 12:30,137.8,kWh
05/03/2024 13:00,139.6,kWh
05/03/2024 13:30,138.8,kWh
05/03/2024 14:00,136.8,kWh
05/03/2024 14:30,140.4,kWh
05/03/2024 15:00,140.4,kWh
05/03/2024 15:30,136.2,kWh
05/03/2024 16:00,138.2,kWh
05/03/2024 16:30,137.4,kWh
05/03/2024 17:00,133.8,kWh
05/03/2024 17:30,120.8,kWh
05/03/2024 18:00,101,kWh
05/03/2024 18:30,99.2,kWh
05/03/2024 19:00,91.8,kWh
05/03/2024 19:30,80.2,kWh
05/03/2024 20:00,68.2,kWh
05/03/2024 20:30,70.4,kWh
05/03/2024 21:00,68.8,kWh
05/03/2024 21:30,67.6,kWh
05/03/2024 22:00,65.2,kWh
05/03/2024 22:30,67.2,kWh
05/03/2024 23:00,66.2,kWh
05/03/2024 23:30,66,kWh
06/03/2024 00:00,67.2,kWh
06/03/2024 00:30,79.4,kWh
06/03/2024 01:00,83,kWh
06/03/2024 01:30,82.2,kWh
06/03/2024 02:00,85,kWh
06/03/2024 02:30,89.6,kWh
06/03/2024 03:00,102.8,kWh
06/03/2024 03:30,105.4,kWh
06/03/2024 04:00,119.2,kWh
06/03/2024 04:30,135,kWh
06/03/2024 05:00,127.8,kWh
06/03/2024 05:30,127.2,kWh
06/03/2024 06:00,128.2,kWh
06/03/2024 06:30,129.2,kWh
06/03/2024 07:00,133,kWh
06/03/2024 07:30,139.8,kWh
06/03/2024 08:00,151.6,kWh
06/03/2024 08:30,154,kWh
06/03/2024 09:00,160.2,kWh
06/03/2024 09:30,149.4,kWh
06/03/2024 10:00,146.4,kWh
06/03/2024 10:30,153,kWh
06/03/2024 11:00,152.6,kWh
06/03/2024 11:30,150.198,kWh
06/03/2024 12:00,147,kWh
06/03/2024 12:30,141.8,kWh
06/03/2024 13:00,149.8,kWh
06/03/2024 13:30,148.6,kWh
06/03/2024 14:00,140,kWh
06/03/2024 14:30,143.4,kWh
06/03/2024 15:00,136.6,kWh
06/03/2024 15:30,144,kWh
06/03/2024 16:00,144.4,kWh
06/03/2024 16:30,139.8,kWh
06/03/2024 17:00,133.4,kWh
06/03/2024 17:30,114,kWh
06/03/2024 18:00,113.4,kWh
06/03/2024 18:30,103.6,kWh
06/03/2024 19:00,95.6,kWh
06/03/2024 19:30,78.2,kWh
06/03/2024 20:00,68.6,kWh
06/03/2024 20:30,72,kWh
06/03/2024 21:00,68.6,kWh
06/03/2024 21:30,68,kWh
06/03/2024 22:00,65.4,kWh
06/03/2024 22:30,66.2,kWh
06/03/2024 23:00,66,kWh
06/03/2024 23:30,65.4,kWh
07/03/2024 00:00,69.6,kWh
07/03/2024 00:30,86,kWh
07/03/2024 01:00,84.4,kWh
07/03/2024 01:30,85.2,kWh
07/03/2024 02:00,84.598,kWh
07/03/2024 02:30,85.8,kWh
07/03/2024 03:00,96.4,kWh
07/03/2024 03:30,107,kWh
07/03/2024 04:00,121.6,kWh
07/03/2024 04:30,131,kWh
07/03/2024 05:00,125.4,kWh
07/03/2024 05:30,126.2,kWh
07/03/2024 06:00,124.2,kWh
07/03/2024 06:30,127.4,kWh
07/03/2024 07:00,124.4,kWh
07/03/2024 07:30,122.4,kWh
07/03/2024 08:00,135,kWh
07/03/2024 08:30,149.6,kWh
07/03/2024 09:00,151.6,kWh
07/03/2024 09:30,142.2,kWh
07/03/2024 10:00,145,kWh
07/03/2024 10:30,152.2,kWh
07/03/2024 11:00,150,kWh
07/03/2024 11:30,148.4,kWh
07/03/2024 12:00,145.6,kWh
07/03/2024 12:30,146.4,kWh
07/03/2024 13:00,141.6,kWh
07/03/2024 13:30,143.2,kWh
07/03/2024 14:00,140.2,kWh
07/03/2024 14:30,142.2,kWh
07/03/2024 15:00,148.6,kWh
07/03/2024 15:30,143.8,kWh
07/03/2024 16:00,139.6,kWh
07/03/2024 16:30,138,kWh
07/03/2024 17:00,134,kWh
07/03/2024 17:30,95,kWh
07/03/2024 18:00,87.4,kWh
07/03/2024 18:30,86,kWh
07/03/2024 19:00,81.2,kWh
07/03/2024 19:30,74.8,kWh
07/03/2024 20:00,70,kWh
07/03/2024 20:30,70.4,kWh
07/03/2024 21:00,70.4,kWh
07/03/2024 21:30,68.2,kWh
07/03/2024 22:00,65.4,kWh
07/03/2024 22:30,66,kWh
07/03/2024 23:00,65.4,kWh
07/03/2024 23:30,65.8,kWh
08/03/2024 00:00,69.4,kWh
08/03/2024 00:30,93.4,kWh
08/03/2024 01:00,89.8,kWh
08/03/2024 01:30,89,kWh
08/03/2024 02:00,88,kWh
08/03/2024 02:30,90.2,kWh
08/03/2024 03:00,101,kWh
08/03/2024 03:30,110,kWh
08/03/2024 04:00,125,kWh
08/03/2024 04:30,131.2,kWh
08/03/2024 05:00,121,kWh
08/03/2024 05:30,123.4,kWh
08/03/2024 06:00,119,kWh
08/03/2024 06:30,125.8,kWh
08/03/2024 07:00,121.8,kWh
08/03/2024 07:30,122.4,kWh
08/03/2024 08:00,139.2,kWh
08/03/2024 08:30,145.2,kWh
08/03/2024 09:00,149.8,kWh
08/03/2024 09:30,141.8,kWh
08/03/2024 10:00,142.4,kWh
08/03/2024 10:30,149,kWh
08/03/2024 11:00,149.6,kWh
08/03/2024 11:30,150,kWh
08/03/2024 12:00,145,kWh
08/03/2024 12:30,137.6,kWh
08/03/2024 13:00,143.6,kWh
08/03/2024 13:30,139.2,kWh
08/03/2024 14:00,141.4,kWh
08/03/2024 14:30,127.8,kWh
08/03/2024 15:00,125.4,kWh
08/03/2024 15:30,125.6,kWh
08/03/2024 16:00,119.6,kWh
08/03/2024 16:30,100.4,kWh
08/03/2024 17:00,98,kWh
08/03/2024 17:30,94.4,kWh
08/03/2024 18:00,80.2,kWh
08/03/2024 18:30,75.8,kWh
08/03/2024 19:00,75.8,kWh
08/03/2024 19:30,74.4,kWh
08/03/2024 20:00,72,kWh
08/03/2024 20:30,72.4,kWh
08/03/2024 21:00,73,kWh
08/03/2024 21:30,71,kWh
08/03/2024 22:00,68.6,kWh
08/03/2024 22:30,69.2,kWh
08/03/2024 23:00,68.8,kWh
08/03/2024 23:30,68.4,kWh
09/03/2024 00:00,71,kWh
09/03/2024 00:30,89.6,kWh
09/03/2024 01:00,86.4,kWh
09/03/2024 01:30,85,kWh
09/03/2024 02:00,85,kWh
09/03/2024 02:30,83.6,kWh
09/03/2024 03:00,86.2,kWh
09/03/2024 03:30,84,kWh
09/03/2024 04:00,84.598,kWh
09/03/2024 04:30,86.6,kWh
09/03/2024 05:00,85.6,kWh
09/03/2024 05:30,86.8,kWh
09/03/2024 06:00,83.8,kWh
09/03/2024 06:30,70.4,kWh
09/03/2024 07:00,74,kWh
09/03/2024 07:30,72.4,kWh
09/03/2024 08:00,72.8,kWh
09/03/2024 08:30,72.6,kWh
09/03/2024 09:00,73.8,kWh
09/03/2024 09:30,69.8,kWh
09/03/2024 10:00,69.8,kWh
09/03/2024 10:30,70.4,kWh
09/03/2024 11:00,69.8,kWh
09/03/2024 11:30,70.8,kWh
09/03/2024 12:00,70.2,kWh
09/03/2024 12:30,68.4,kWh
09/03/2024 13:00,68.8,kWh
09/03/2024 13:30,68.2,kWh
09/03/2024 14:00,68.4,kWh
09/03/2024 14:30,70.4,kWh
09/03/2024 15:00,68,kWh
09/03/2024 15:30,69,kWh
09/03/2024 16:00,70,kWh
09/03/2024 16:30,66.8,kWh
09/03/2024 17:00,68.6,kWh
09/03/2024 17:30,69,kWh
09/03/2024 18:00,73.2,kWh
09/03/2024 18:30,72.6,kWh
09/03/2024 19:00,70.6,kWh
09/03/2024 19:30,73.2,kWh
09/03/2024 20:00,71.2,kWh
09/03/2024 20:30,72.8,kWh
09/03/2024 21:00,71,kWh
09/03/2024 21:30,70.8,kWh
09/03/2024 22:00,68.4,kWh
09/03/2024 22:30,68,kWh
09/03/2024 23:00,68.8,kWh
09/03/2024 23:30,67.2,kWh
10/03/2024 00:00,72.2,kWh
10/03/2024 00:30,92,kWh
10/03/2024 01:00,88,kWh
10/03/2024 01:30,87,kWh
10/03/2024 02:00,84.598,kWh
10/03/2024 02:30,86,kWh
10/03/2024 03:00,82.6,kWh
10/03/2024 03:30,85.4,kWh
10/03/2024 04:00,85.2,kWh
10/03/2024 04:30,85.4,kWh
10/03/2024 05:00,83,kWh
10/03/2024 05:30,84.598,kWh
10/03/2024 06:00,80.2,kWh
10/03/2024 06:30,70.8,kWh
10/03/2024 07:00,71.8,kWh
10/03/2024 07:30,73.2,kWh
10/03/2024 08:00,73.4,kWh
10/03/2024 08:30,72.6,kWh
10/03/2024 09:00,72,kWh
10/03/2024 09:30,71.6,kWh
10/03/2024 10:00,69.8,kWh
10/03/2024 10:30,70,kWh
10/03/2024 11:00,70.8,kWh
10/03/2024 11:30,70.4,kWh
10/03/2024 12:00,70.8,kWh
10/03/2024 12:30,69.2,kWh
10/03/2024 13:00,68.8,kWh
10/03/2024 13:30,69.2,kWh
10/03/2024 14:00,68.6,kWh
10/03/2024 14:30,70.2,kWh
10/03/2024 15:00,68.6,kWh
10/03/2024 15:30,70.4,kWh
10/03/2024 16:00,71,kWh
10/03/2024 16:30,69.6,kWh
10/03/2024 17:00,67.6,kWh
10/03/2024 17:30,72.2,kWh
10/03/2024 18:00,74,kWh
10/03/2024 18:30,73,kWh
10/03/2024 19:00,72.6,kWh
10/03/2024 19:30,72.2,kWh
10/03/2024 20:00,72.8,kWh
10/03/2024 20:30,73.6,kWh
10/03/2024 21:00,71.2,kWh
10/03/2024 21:30,71.4,kWh
10/03/2024 22:00,69.4,kWh
10/03/2024 22:30,68.6,kWh
10/03/2024 23:00,68.6,kWh
10/03/2024 23:30,68.8,kWh
11/03/2024 00:00,73.6,kWh
11/03/2024 00:30,99.8,kWh
11/03/2024 01:00,92.4,kWh
11/03/2024 01:30,94.4,kWh
11/03/2024 02:00,96,kWh
11/03/2024 02:30,96,kWh
11/03/2024 03:00,108,kWh
11/03/2024 03:30,112.6,kWh
11/03/2024 04:00,120.4,kWh
11/03/2024 04:30,135,kWh
11/03/2024 05:00,125.6,kWh
11/03/2024 05:30,126.8,kWh
11/03/2024 06:00,121,kWh
11/03/2024 06:30,121.6,kWh
11/03/2024 07:00,123.4,kWh
11/03/2024 07:30,131,kWh
11/03/2024 08:00,142.4,kWh
11/03/2024 08:30,143.8,kWh
11/03/2024 09:00,145.2,kWh
11/03/2024 09:30,134,kWh
11/03/2024 10:00,143.4,kWh
11/03/2024 10:30,146,kWh
11/03/2024 11:00,141.4,kWh
11/03/2024 11:30,145.8,kWh
11/03/2024 12:00,140.6,kWh
11/03/2024 12:30,143,kWh
11/03/2024 13:00,144.4,kWh
11/03/2024 13:30,135.8,kWh
11/03/2024 14:00,143.6,kWh
11/03/2024 14:30,136.8,kWh
11/03/2024 15:00,141.6,kWh
11/03/2024 15:30,138.4,kWh
11/03/2024 16:00,131.2,kWh
11/03/2024 16:30,130.8,kWh
11/03/2024 17:00,125.4,kWh
11/03/2024 17:30,114,kWh
11/03/2024 18:00,107.4,kWh
11/03/2024 18:30,94,kWh
11/03/2024 19:00,82.8,kWh
11/03/2024 19:30,74.4,kWh
11/03/2024 20:00,68.6,kWh
11/03/2024 20:30,72,kWh
11/03/2024 21:00,71,kWh
11/03/2024 21:30,66.8,kWh
11/03/2024 22:00,65.4,kWh
11/03/2024 22:30,66,kWh
11/03/2024 23:00,66.6,kWh
11/03/2024 23:30,65.6,kWh
12/03/2024 00:00,69.4,kWh
12/03/2024 00:30,89,kWh
12/03/2024 01:00,87.2,kWh
12/03/2024 01:30,85.8,kWh
12/03/2024 02:00,84.4,kWh
12/03/2024 02:30,85.4,kWh
12/03/2024 03:00,96,kWh
12/03/2024 03:30,110.8,kWh
12/03/2024 04:00,118,kWh
12/03/2024 04:30,125.8,kWh
12/03/2024 05:00,122,kWh
12/03/2024 05:30,123.4,kWh
12/03/2024 06:00,118.4,kWh
12/03/2024 06:30,123.8,kWh
12/03/2024 07:00,119,kWh
12/03/2024 07:30,130,kWh
12/03/2024 08:00,137.4,kWh
12/03/2024 08:30,144.4,kWh
12/03/2024 09:00,146.2,kWh
12/03/2024 09:30,144.4,kWh
12/03/2024 10:00,133,kWh
12/03/2024 10:30,143.6,kWh
12/03/2024 11:00,141,kWh
12/03/2024 11:30,142.8,kWh
12/03/2024 12:00,136.2,kWh
12/03/2024 12:30,133.2,kWh
12/03/2024 13:00,142.4,kWh
12/03/2024 13:30,138.2,kWh
12/03/2024 14:00,138.6,kWh
12/03/2024 14:30,135.2,kWh
12/03/2024 15:00,132.6,kWh
12/03/2024 15:30,126.8,kWh
12/03/2024 16:00,137.2,kWh
12/03/2024 16:30,131.2,kWh
12/03/2024 17:00,127.6,kWh
12/03/2024 17:30,102.8,kWh
12/03/2024 18:00,88.8,kWh
12/03/2024 18:30,86.2,kWh
12/03/2024 19:00,81.8,kWh
12/03/2024 19:30,75.2,kWh
12/03/2024 20:00,68,kWh
12/03/2024 20:30,69.6,kWh
12/03/2024 21:00,70,kWh
12/03/2024 21:30,67,kWh
12/03/2024 22:00,66,kWh
12/03/2024 22:30,65.4,kWh
12/03/2024 23:00,65.2,kWh
12/03/2024 23:30,66,kWh
13/03/2024 00:00,66.6,kWh
13/03/2024 00:30,72.8,kWh
13/03/2024 01:00,74.4,kWh
13/03/2024 01:30,74.2,kWh
13/03/2024 02:00,76,kWh
13/03/2024 02:30,84.8,kWh
13/03/2024 03:00,93,kWh
13/03/2024 03:30,100.2,kWh
13/03/2024 04:00,103.4,kWh
13/03/2024 04:30,116.8,kWh
13/03/2024 05:00,107.2,kWh
13/03/2024 05:30,107.8,kWh
13/03/2024 06:00,105,kWh
13/03/2024 06:30,110.6,kWh
13/03/2024 07:00,109.2,kWh
13/03/2024 07:30,115.8,kWh
13/03/2024 08:00,134,kWh
13/03/2024 08:30,135.4,kWh
13/03/2024 09:00,140.8,kWh
13/03/2024 09:30,135.8,kWh
13/03/2024 10:00,138.8,kWh
13/03/2024 10:30,138.8,kWh
13/03/2024 11:00,137.2,kWh
13/03/2024 11:30,135.2,kWh
13/03/2024 12:00,133.4,kWh
13/03/2024 12:30,131.2,kWh
13/03/2024 13:00,134.2,kWh
13/03/2024 13:30,133.2,kWh
13/03/2024 14:00,136,kWh
13/03/2024 14:30,137.2,kWh
13/03/2024 15:00,139,kWh
13/03/2024 15:30,135.2,kWh
13/03/2024 16:00,139,kWh
13/03/2024 16:30,141.4,kWh
13/03/2024 17:00,125.4,kWh
13/03/2024 17:30,109.6,kWh
13/03/2024 18:00,112.4,kWh
13/03/2024 18:30,105.4,kWh
13/03/2024 19:00,88.4,kWh
13/03/2024 19:30,73.8,kWh
13/03/2024 20:00,69,kWh
13/03/2024 20:30,69.8,kWh
13/03/2024 21:00,73.2,kWh
13/03/2024 21:30,68.6,kWh
13/03/2024 22:00,65.6,kWh
13/03/2024 22:30,65.2,kWh
13/03/2024 23:00,66.4,kWh
13/03/2024 23:30,65.4,kWh
14/03/2024 00:00,66.8,kWh
14/03/2024 00:30,76.6,kWh
14/03/2024 01:00,75.4,kWh
14/03/2024 01:30,74,kWh
14/03/2024 02:00,76,kWh
14/03/2024 02:30,79.8,kWh
14/03/2024 03:00,81.4,kWh
14/03/2024 03:30,97,kWh
14/03/2024 04:00,104,kWh
14/03/2024 04:30,110.6,kWh
14/03/2024 05:00,106,kWh
14/03/2024 05:30,104.8,kWh
14/03/2024 06:00,103.8,kWh
14/03/2024 06:30,108,kWh
14/03/2024 07:00,115.8,kWh
14/03/2024 07:30,124,kWh
14/03/2024 08:00,134,kWh
14/03/2024 08:30,134.2,kWh
14/03/2024 09:00,143.2,kWh
14/03/2024 09:30,138,kWh
14/03/2024 10:00,140.4,kWh
14/03/2024 10:30,133.8,kWh
14/03/2024 11:00,139.8,kWh
14/03/2024 11:30,137.8,kWh
14/03/2024 12:00,133,kWh
14/03/2024 12:30,133,kWh
14/03/2024 13:00,138,kWh
14/03/2024 13:30,132.8,kWh
14/03/2024 14:00,136.6,kWh
14/03/2024 14:30,127.4,kWh
14/03/2024 15:00,131.8,kWh
14/03/2024 15:30,132,kWh
14/03/2024 16:00,131.8,kWh
14/03/2024 16:30,133.6,kWh
14/03/2024 17:00,119.6,kWh
14/03/2024 17:30,96.6,kWh
14/03/2024 18:00,87.2,kWh
14/03/2024 18:30,86,kWh
14/03/2024 19:00,81.4,kWh
14/03/2024 19:30,74.8,kWh
14/03/2024 20:00,74,kWh
14/03/2024 20:30,72,kWh
14/03/2024 21:00,74.2,kWh
14/03/2024 21:30,70.8,kWh
14/03/2024 22:00,70.2,kWh
14/03/2024 22:30,69.6,kWh
14/03/2024 23:00,70.4,kWh
14/03/2024 23:30,69,kWh
15/03/2024 00:00,70.2,kWh
15/03/2024 00:30,77,kWh
15/03/2024 01:00,75.6,kWh
15/03/2024 01:30,74.8,kWh
15/03/2024 02:00,76.6,kWh
15/03/2024 02:30,78,kWh
15/03/2024 03:00,84.8,kWh
15/03/2024 03:30,93.2,kWh
15/03/2024 04:00,101,kWh
15/03/2024 04:30,100.8,kWh
15/03/2024 05:00,99,kWh
15/03/2024 05:30,98.4,kWh
15/03/2024 06:00,99.8,kWh
15/03/2024 06:30,104.6,kWh
15/03/2024 07:00,110.2,kWh
15/03/2024 07:30,112.8,kWh
15/03/2024 08:00,117.8,kWh
15/03/2024 08:30,128,kWh
15/03/2024 09:00,136.8,kWh
15/03/2024 09:30,130.6,kWh
15/03/2024 10:00,132.6,kWh
15/03/2024 10:30,130.4,kWh
15/03/2024 11:00,127.4,kWh
15/03/2024 11:30,123.8,kWh
15/03/2024 12:00,121.4,kWh
15/03/2024 12:30,123,kWh
15/03/2024 13:00,123.4,kWh
15/03/2024 13:30,116.8,kWh
15/03/2024 14:00,113.2,kWh
15/03/2024 14:30,113.4,kWh
15/03/2024 15:00,112.6,kWh
15/03/2024 15:30,112.2,kWh
15/03/2024 16:00,103.8,kWh
15/03/2024 16:30,85.2,kWh
15/03/2024 17:00,84,kWh
15/03/2024 17:30,78.6,kWh
15/03/2024 18:00,79.2,kWh
15/03/2024 18:30,71.2,kWh
15/03/2024 19:00,72.4,kWh
15/03/2024 19:30,70.8,kWh
15/03/2024 20:00,67.4,kWh
15/03/2024 20:30,67.4,kWh
15/03/2024 21:00,67.8,kWh
15/03/2024 21:30,67.2,kWh
15/03/2024 22:00,65.2,kWh
15/03/2024 22:30,64.6,kWh
15/03/2024 23:00,64.8,kWh
15/03/2024 23:30,65,kWh
16/03/2024 00:00,66,kWh
16/03/2024 00:30,76,kWh
16/03/2024 01:00,74.2,kWh
16/03/2024 01:30,77.6,kWh
16/03/2024 02:00,78.4,kWh
16/03/2024 02:30,76.8,kWh
16/03/2024 03:00,80,kWh
16/03/2024 03:30,79.6,kWh
16/03/2024 04:00,81.8,kWh
16/03/2024 04:30,83.2,kWh
16/03/2024 05:00,81.6,kWh
16/03/2024 05:30,84.8,kWh
16/03/2024 06:00,81.6,kWh
16/03/2024 06:30,68.4,kWh
16/03/2024 07:00,69,kWh
16/03/2024 07:30,69.4,kWh
16/03/2024 08:00,71.6,kWh
16/03/2024 08:30,71.2,kWh
16/03/2024 09:00,70.6,kWh
16/03/2024 09:30,69,kWh
16/03/2024 10:00,68,kWh
16/03/2024 10:30,69.6,kWh
16/03/2024 11:00,69.6,kWh
16/03/2024 11:30,69,kWh
16/03/2024 12:00,69,kWh
16/03/2024 12:30,68.6,kWh
16/03/2024 13:00,67.8,kWh
16/03/2024 13:30,66.4,kWh
16/03/2024 14:00,68.2,kWh
16/03/2024 14:30,67.2,kWh
16/03/2024 15:00,67.6,kWh
16/03/2024 15:30,67.4,kWh
16/03/2024 16:00,68.4,kWh
16/03/2024 16:30,68.4,kWh
16/03/2024 17:00,66.6,kWh
16/03/2024 17:30,69.2,kWh
16/03/2024 18:00,72.2,kWh
16/03/2024 18:30,71.2,kWh
16/03/2024 19:00,70.6,kWh
16/03/2024 19:30,71.8,kWh
16/03/2024 20:00,70.6,kWh
16/03/2024 20:30,69,kWh
16/03/2024 21:00,72.4,kWh
16/03/2024 21:30,69.2,kWh
16/03/2024 22:00,68,kWh
16/03/2024 22:30,66.4,kWh
16/03/2024 23:00,67.4,kWh
16/03/2024 23:30,66.8,kWh
17/03/2024 00:00,70.2,kWh
17/03/2024 00:30,87.8,kWh
17/03/2024 01:00,86,kWh
17/03/2024 01:30,84.2,kWh
17/03/2024 02:00,81.8,kWh
17/03/2024 02:30,82.4,kWh
17/03/2024 03:00,81.2,kWh
17/03/2024 03:30,81.8,kWh
17/03/2024 04:00,82.4,kWh
17/03/2024 04:30,81,kWh
17/03/2024 05:00,80,kWh
17/03/2024 05:30,83.2,kWh
17/03/2024 06:00,77.8,kWh
17/03/2024 06:30,69.2,kWh
17/03/2024 07:00,69.8,kWh
17/03/2024 07:30,70.8,kWh
17/03/2024 08:00,70.4,kWh
17/03/2024 08:30,71.8,kWh
17/03/2024 09:00,69.4,kWh
17/03/2024 09:30,69.6,kWh
17/03/2024 10:00,69.6,kWh
17/03/2024 10:30,68.6,kWh
17/03/2024 11:00,69.4,kWh
17/03/2024 11:30,67.6,kWh
17/03/2024 12:00,67.6,kWh
17/03/2024 12:30,67.4,kWh
17/03/2024 13:00,69,kWh
17/03/2024 13:30,66.6,kWh
17/03/2024 14:00,69.4,kWh
17/03/2024 14:30,67.8,kWh
17/03/2024 15:00,67.6,kWh
17/03/2024 15:30,68.4,kWh
17/03/2024 16:00,67.8,kWh
17/03/2024 16:30,68.8,kWh
17/03/2024 17:00,67.2,kWh
17/03/2024 17:30,70,kWh
17/03/2024 18:00,71.2,kWh
17/03/2024 18:30,68.4,kWh
17/03/2024 19:00,70.6,kWh
17/03/2024 19:30,69.4,kWh
17/03/2024 20:00,69.8,kWh
17/03/2024 20:30,70,kWh
17/03/2024 21:00,70.6,kWh
17/03/2024 21:30,69.6,kWh
17/03/2024 22:00,66.4,kWh
17/03/2024 22:30,66.8,kWh
17/03/2024 23:00,67.2,kWh
17/03/2024 23:30,67,kWh
18/03/2024 00:00,71,kWh
18/03/2024 00:30,88.8,kWh
18/03/2024 01:00,87,kWh
18/03/2024 01:30,85.2,kWh
18/03/2024 02:00,83.8,kWh
18/03/2024 02:30,84.598,kWh
18/03/2024 03:00,92.2,kWh
18/03/2024 03:30,105,kWh
18/03/2024 04:00,114.6,kWh
18/03/2024 04:30,120.4,kWh
18/03/2024 05:00,116,kWh
18/03/2024 05:30,113.8,kWh
18/03/2024 06:00,109.8,kWh
18/03/2024 06:30,113.8,kWh
18/03/2024 06:30,113.8,kWh
18/03/2024 07:00,116.8,kWh
18/03/2024 07:30,118.6,kWh
18/03/2024 08:00,127.2,kWh
18/03/2024 08:30,126,kWh
18/03/2024 09:00,130.4,kWh
18/03/2024 09:30,134,kWh
18/03/2024 10:00,140.6,kWh
18/03/2024 10:30,141.6,kWh
18/03/2024 11:00,141.6,kWh
18/03/2024 11:30,139.4,kWh
18/03/2024 12:00,143.2,kWh
18/03/2024 12:30,137.4,kWh
18/03/2024 13:00,134.4,kWh
18/03/2024 13:30,134.4,kWh
18/03/2024 14:00,132,kWh
18/03/2024 14:30,137.2,kWh
18/03/2024 15:00,138,kWh
18/03/2024 15:30,136.8,kWh
18/03/2024 16:00,135.2,kWh
18/03/2024 16:30,130.6,kWh
18/03/2024 17:00,128,kWh
18/03/2024 17:30,116,kWh
18/03/2024 18:00,98.6,kWh
18/03/2024 18:30,85,kWh
18/03/2024 19:00,83.6,kWh
18/03/2024 19:30,77.6,kWh
18/03/2024 20:00,68.4,kWh
18/03/2024 20:30,70.8,kWh
18/03/2024 21:00,68.2,kWh
18/03/2024 21:30,68.8,kWh
18/03/2024 22:00,66.2,kWh
18/03/2024 22:30,65.4,kWh
18/03/2024 23:00,66.4,kWh
18/03/2024 23:30,66.2,kWh
19/03/2024 00:00,67,kWh
19/03/2024 00:30,75,kWh
19/03/2024 01:00,74.6,kWh
19/03/2024 01:30,75.8,kWh
19/03/2024 02:00,75.2,kWh
19/03/2024 02:30,77.6,kWh
19/03/2024 03:00,81.6,kWh
19/03/2024 03:30,93.2,kWh
19/03/2024 04:00,101,kWh
19/03/2024 04:30,105.6,kWh
19/03/2024 05:00,101.6,kWh
19/03/2024 05:30,101.6,kWh
19/03/2024 06:00,99.6,kWh
19/03/2024 06:30,106.6,kWh
19/03/2024 07:00,107.4,kWh
19/03/2024 07:30,121.4,kWh
19/03/2024 08:00,126.4,kWh
19/03/2024 08:30,125,kWh
19/03/2024 09:00,129.6,kWh
19/03/2024 09:30,136.4,kWh
19/03/2024 10:00,135.2,kWh
19/03/2024 10:30,135.4,kWh
19/03/2024 11:00,126.4,kWh
19/03/2024 11:30,134.6,kWh
19/03/2024 12:00,131.8,kWh
19/03/2024 12:30,133.8,kWh
19/03/2024 13:00,133,kWh
19/03/2024 13:30,133.4,kWh
19/03/2024 14:00,133.6,kWh
19/03/2024 14:30,131.2,kWh
19/03/2024 15:00,132.8,kWh
19/03/2024 15:30,123.2,kWh
19/03/2024 16:00,119.8,kWh
19/03/2024 16:30,128.6,kWh
19/03/2024 17:00,126.8,kWh
19/03/2024 17:30,106.2,kWh
19/03/2024 18:00,107.4,kWh
19/03/2024 18:30,96.2,kWh
19/03/2024 19:00,85.4,kWh
19/03/2024 19:30,72.6,kWh
19/03/2024 20:00,69.4,kWh
19/03/2024 20:30,68.4,kWh
19/03/2024 21:00,72.6,kWh
19/03/2024 21:30,66.8,kWh
19/03/2024 22:00,64.8,kWh
19/03/2024 22:30,65.4,kWh
19/03/2024 23:00,66,kWh
19/03/2024 23:30,65.2,kWh
20/03/2024 00:00,67,kWh
20/03/2024 00:30,73.4,kWh
20/03/2024 01:00,72.2,kWh
20/03/2024 01:30,73.6,kWh
20/03/2024 02:00,72.2,kWh
20/03/2024 02:30,73,kWh
20/03/2024 03:00,79.8,kWh
20/03/2024 03:30,89.8,kWh
20/03/2024 04:00,99.6,kWh
20/03/2024 04:30,101.6,kWh
20/03/2024 05:00,95.4,kWh
20/03/2024 05:30,98.6,kWh
20/03/2024 06:00,98.6,kWh
20/03/2024 06:30,102.6,kWh
20/03/2024 07:00,113.8,kWh
20/03/2024 07:30,122.6,kWh
20/03/2024 08:00,126.4,kWh
20/03/2024 08:30,127,kWh
20/03/2024 09:00,129,kWh
20/03/2024 09:30,130.6,kWh
20/03/2024 10:00,126.6,kWh
20/03/2024 10:30,128.2,kWh
20/03/2024 11:00,120.4,kWh
20/03/2024 11:30,116.2,kWh
20/03/2024 12:00,114.8,kWh
20/03/2024 12:30,115.4,kWh
20/03/2024 13:00,115.6,kWh
20/03/2024 13:30,123.6,kWh
20/03/2024 14:00,125.4,kWh
20/03/2024 14:30,126.4,kWh
20/03/2024 15:00,124.2,kWh
20/03/2024 15:30,114.6,kWh
20/03/2024 16:00,127.2,kWh
20/03/2024 16:30,125,kWh
20/03/2024 17:00,118.2,kWh
20/03/2024 17:30,100.4,kWh
20/03/2024 18:00,91,kWh
20/03/2024 18:30,85.6,kWh
20/03/2024 19:00,84.598,kWh
20/03/2024 19:30,80,kWh
20/03/2024 20:00,68.4,kWh
20/03/2024 20:30,68.8,kWh
20/03/2024 21:00,69.4,kWh
20/03/2024 21:30,70.2,kWh
20/03/2024 22:00,67,kWh
20/03/2024 22:30,65.6,kWh
20/03/2024 23:00,66.2,kWh
20/03/2024 23:30,65.4,kWh
21/03/2024 00:00,66.4,kWh
21/03/2024 00:30,73.6,kWh
21/03/2024 01:00,73.6,kWh
